Date,Open,High,Low,Close,Adj Close,Volume
21/07/2011,55.278572,55.722858,54.842857,55.327145,48.284733,131633600
22/07/2011,55.474285,56.435715,55.392857,56.185715,49.034019,129182200
25/07/2011,55.764286,57.142857,55.66,56.92857,49.682312,147451500
26/07/2011,57.142857,57.785713,57.097141,57.630001,50.294468,119145600
27/07/2011,57.227142,57.52,56.021427,56.084286,48.945492,164831100
28/07/2011,55.945713,56.712856,55.447144,55.974285,48.849499,148508500
29/07/2011,55.377144,56.450001,54.857143,55.782856,48.682426,158146100
1/08/2011,56.825714,57.07143,56.052856,56.67857,49.464134,153209000
2/08/2011,56.807144,56.842857,55.478573,55.558571,48.48671,159884900
3/08/2011,55.854286,56.221428,54.605713,56.081429,48.943005,183127000
4/08/2011,55.630001,55.902859,53.907143,53.91,47.04797,217851900
5/08/2011,54.348572,54.785713,51.795715,53.374287,46.580448,301147700
8/08/2011,51.669998,52.53857,50.431427,50.458572,44.035866,285958400
9/08/2011,51.614285,53.515713,50.714287,53.43,46.62907,270645900
10/08/2011,53.021427,53.521427,51.785713,51.955715,45.342434,219664200
11/08/2011,52.931427,53.635715,52.102856,53.385715,46.590416,185492300
12/08/2011,54.009998,54.234287,53.46143,53.855713,47.000599,132244000
15/08/2011,54.232857,54.995716,54.012856,54.772858,47.800991,115136000
16/08/2011,54.502857,54.767143,53.722858,54.354286,47.435707,124687500
17/08/2011,54.615715,54.931427,54,54.348572,47.430714,110515300
18/08/2011,52.977142,53.235714,51.624287,52.292858,45.636665,212858800
19/08/2011,51.738571,52.42857,50.857143,50.861427,44.38744,193972100
22/08/2011,52.072857,52.125713,50.727142,50.919998,44.438545,133828800
23/08/2011,51.471428,53.377144,51,53.371429,46.57795,164208800
24/08/2011,53.352856,54.137142,52.942856,53.740002,46.899609,156566900
25/08/2011,52.154285,53.635715,52.142857,53.388573,46.592922,217836500
26/08/2011,53.024284,54.828571,52.971428,54.797142,47.822189,160369300
29/08/2011,55.454285,55.92857,55.42857,55.709999,48.618855,101317300
30/08/2011,55.464287,55.977142,55.172855,55.712856,48.621349,104480600
31/08/2011,55.795715,56.011429,54.55143,54.975716,47.978035,130646600
1/09/2011,55.117142,55.334286,54.388573,54.432858,47.504276,85931300
2/09/2011,53.534286,54,53.118572,53.435715,46.63406,109734800
6/09/2011,52.48143,54.332859,52.354286,54.248573,47.343441,127424500
7/09/2011,55.080002,55.085712,54.57143,54.847141,47.865822,87644200
8/09/2011,54.628571,55.515713,54.615715,54.877144,47.891994,104039600
9/09/2011,54.847141,55.142857,53.574287,53.925713,47.061695,141203300
12/09/2011,53.285713,54.41143,53.128571,54.277142,47.368378,116958100
13/09/2011,54.591427,55.172855,54.32143,54.945713,47.951855,110140100
14/09/2011,55.28857,56.029999,55.10857,55.614285,48.53532,133681100
15/09/2011,55.918571,56.237144,55.700001,56.137142,48.991619,104454700
16/09/2011,56.505714,57.214287,56.432858,57.214287,49.931667,174628300
19/09/2011,56.714287,59.032856,56.457142,58.804287,51.319279,205965200
20/09/2011,59.32143,60.408573,58.741428,59.064285,51.546181,193938500
21/09/2011,59.94857,60.227142,58.857143,58.877144,51.382862,151494000
22/09/2011,57.290001,58.545715,56.671429,57.402859,50.09623,242120200
23/09/2011,57.182858,58.105713,57.121429,57.757141,50.405426,136569300
26/09/2011,57.122856,57.71143,55.900002,57.595715,50.264545,203219100
27/09/2011,58.389999,58.464287,56.865715,57.037144,49.777065,158124400
28/09/2011,57.169998,57.677143,56.644287,56.715714,49.496552,107409400
29/09/2011,57.417141,57.458572,55.172855,55.795715,48.693657,162771700
30/09/2011,55.302856,55.555714,54.454285,54.474285,47.540436,136910200
3/10/2011,54.33857,54.662857,53.310001,53.514286,46.702629,167274800
4/10/2011,53.509998,54.542858,50.605713,53.214287,46.440807,308419300
5/10/2011,52.55143,54.259998,51.471428,54.035713,47.157684,196617400
6/10/2011,53.332859,54.968571,53.114285,53.91,47.04797,203145600
7/10/2011,53.682858,53.962856,52.64143,52.828571,46.104191,133864500
10/10/2011,54.155716,55.544285,54.029999,55.544285,48.474228,110628700
11/10/2011,56.081429,57.597141,55.92857,57.184284,49.905479,151421900
12/10/2011,58.191429,58.464287,57.162857,57.455715,50.142365,155571500
13/10/2011,57.854286,58.347141,57.549999,58.347141,50.920311,106546300
14/10/2011,59.547142,60.285713,59.324287,60.285713,52.612141,143341800
17/10/2011,60.248573,60.957142,59.419998,59.998573,52.361549,171511200
18/10/2011,60.251427,60.687141,59.427143,60.32,52.642063,220400600
19/10/2011,57.335712,58.345715,56.828571,56.945713,49.697277,276014900
20/10/2011,57.142857,57.192856,56.315716,56.472858,49.284611,137317600
21/10/2011,56.871429,57.02,55.82143,56.124287,48.980404,155311100
24/10/2011,56.597141,58.07143,56.485714,57.967144,50.588688,125534500
25/10/2011,57.861427,58.078571,56.76857,56.824287,49.591316,107606800
26/10/2011,57.394287,57.507141,56.164288,57.228573,49.944126,114076200
27/10/2011,58.222858,58.42857,57.412857,57.812859,50.454041,123666200
28/10/2011,57.57143,58.049999,57.501427,57.849998,50.486454,80710700
31/10/2011,57.488571,58.475716,57.292858,57.825714,50.46526,96375300
1/11/2011,56.772858,57.07143,56.174286,56.644287,49.434212,132947500
2/11/2011,57.155716,57.205715,56.444286,56.772858,49.546417,81837700
3/11/2011,57.009998,57.628571,56.48,57.581429,50.252079,110346600
4/11/2011,57.432858,57.634285,57.022858,57.177143,49.89925,75557300
7/11/2011,57.130001,57.142857,56.59,57.104286,49.835667,67568900
8/11/2011,57.458572,58.285713,57.365715,58.032856,50.646034,100110500
9/11/2011,56.709999,57.27,56.318573,56.468571,49.280857,139671000
10/11/2011,56.718571,56.744286,54.592857,55.031429,48.026649,186188100
11/11/2011,55.23,55.528572,54.322857,54.945713,47.951855,163446500
14/11/2011,54.78857,55.035713,54.028572,54.18,47.283596,108226300
15/11/2011,54.400002,55.642857,54.207142,55.547142,48.476723,107702700
16/11/2011,55.607143,55.877144,54.902859,54.967144,47.970539,87302600
17/11/2011,54.854286,54.939999,53.642857,53.915714,47.052963,119975100
18/11/2011,54.131428,54.284286,53.554287,53.562859,46.745018,92984500
21/11/2011,52.914288,53.097141,52.272858,52.715714,46.005707,111995100
22/11/2011,53.002857,53.990002,52.991428,53.787144,46.94075,102255300
23/11/2011,53.501427,53.691429,52.41143,52.427143,45.753868,107067800
25/11/2011,52.631428,53.021427,51.902859,51.938572,45.327473,63690200
28/11/2011,53.192856,53.817142,52.904285,53.73143,46.892124,86603300
29/11/2011,53.691429,54.118572,52.885715,53.314285,46.528076,93963800
30/11/2011,54.470001,54.611427,54.042858,54.599998,47.650143,101484600
1/12/2011,54.648571,55.57143,54.392857,55.418571,48.36451,96795300
2/12/2011,55.689999,56.232857,55.511429,55.671429,48.585194,94763900
5/12/2011,56.212856,56.630001,55.77,56.144287,48.99786,89302500
6/12/2011,56.072857,56.375713,55.625713,55.849998,48.741039,70899500
7/12/2011,55.704285,55.848572,55.251427,55.584286,48.509136,76186600
8/12/2011,55.921429,56.5,55.747143,55.808571,48.70488,94089100
9/12/2011,56.121429,56.291428,55.861427,56.23143,49.073914,74248300
12/12/2011,55.954285,56.271427,55.635715,55.977142,48.851982,75266800
13/12/2011,56.142857,56.485714,55.299999,55.544285,48.474228,84732200
14/12/2011,55.242859,55.34,53.954285,54.312859,47.399548,101721900
15/12/2011,54.761429,54.82,54.044285,54.134285,47.243706,64050000
16/12/2011,54.337143,54.878571,54.224285,54.431427,47.503029,105369600
19/12/2011,54.638573,54.978573,54.354286,54.601429,47.651386,58882600
20/12/2011,55.394287,56.585712,55.322857,56.564285,49.364403,84303800
21/12/2011,56.669998,56.757141,56.001427,56.635715,49.426735,65737000
22/12/2011,56.714287,57.01857,56.585712,56.935715,49.688553,50589700
23/12/2011,57.098572,57.655716,57.07,57.618572,50.284481,67349800
27/12/2011,57.585712,58.441429,57.574287,58.075714,50.683445,66269000
28/12/2011,58.127144,58.32143,57.334286,57.52,50.198467,57165500
29/12/2011,57.628571,57.950001,57.215714,57.874287,50.50766,53994500
30/12/2011,57.644287,58.040001,57.64143,57.857143,50.492691,44915500
3/01/2012,58.485714,58.92857,58.42857,58.747143,51.269413,75555200
4/01/2012,58.57143,59.240002,58.468571,59.062859,51.544937,65005500
5/01/2012,59.278572,59.792858,58.952858,59.718571,52.117188,67817400
6/01/2012,59.967144,60.392857,59.888573,60.342857,52.662014,79573200
9/01/2012,60.785713,61.107143,60.192856,60.247143,52.578468,98506100
10/01/2012,60.844284,60.857143,60.214287,60.462856,52.766739,64549100
11/01/2012,60.382858,60.407143,59.901428,60.364285,52.68071,53771200
12/01/2012,60.325714,60.414288,59.82143,60.19857,52.536091,53146800
13/01/2012,59.957142,60.064285,59.808571,59.972858,52.339104,56505400
17/01/2012,60.599998,60.855713,60.422855,60.671429,52.94875,60724300
18/01/2012,60.994286,61.352856,60.900002,61.30143,53.498566,69197800
19/01/2012,61.450001,61.624287,60.93,61.107143,53.329014,65434600
20/01/2012,61.07,61.07143,59.964287,60.042858,52.400188,103493600
23/01/2012,60.381428,61.207142,60.328571,61.058571,53.286617,76515600
24/01/2012,60.728573,60.728573,59.935715,60.058571,52.41391,136909500
25/01/2012,64.919998,64.921425,63.389999,63.808571,55.686584,239578500
26/01/2012,64.05143,64.112854,63.305714,63.51857,55.433498,80996300
27/01/2012,63.477142,64.068573,63.395714,63.897144,55.763882,74927300
30/01/2012,63.672855,64.842857,63.627144,64.715714,56.478256,94835300
31/01/2012,65.084282,65.46286,64.724289,65.211426,56.910862,97920900
1/02/2012,65.487144,65.57,65.078575,65.169998,56.874741,67511500
2/02/2012,65.128571,65.309998,64.854286,65.017143,56.741318,46699100
3/02/2012,65.328575,65.714287,65.080002,65.668571,57.309841,71649900
6/02/2012,65.482857,66.425713,65.457146,66.281425,57.844673,62353200
7/02/2012,66.464287,67.10714,66.368568,66.975716,58.450588,79055900
8/02/2012,67.214287,68.112854,67.099998,68.097145,59.429268,101972500
9/02/2012,68.68,70.964287,68.651428,70.452858,61.485157,221053700
10/02/2012,70.137146,71.08857,69.792854,70.488571,61.5163,157825500
13/02/2012,71.361427,71.975716,71.012856,71.800003,62.660805,129304000
14/02/2012,72.094284,72.794289,71.714287,72.779999,63.516068,115099600
15/02/2012,73.465714,75.184288,70.984283,71.095711,62.046181,376530000
16/02/2012,70.214287,72.127144,69.51857,71.744286,62.612183,236138000
17/02/2012,71.872856,72.538574,71.471428,71.73143,62.600983,133951300
21/02/2012,72.41143,73.550003,72.017143,73.550003,64.188057,151398800
22/02/2012,73.297142,73.641426,72.724289,73.291428,63.962383,120825600
23/02/2012,73.582855,73.975716,72.785713,73.769997,64.380043,142006900
24/02/2012,74.238571,74.699997,74.091431,74.629997,65.130592,103768000
27/02/2012,74.472855,75.5,73.754288,75.108574,65.548248,136895500
28/02/2012,75.422859,76.487144,75.121429,76.487144,66.751328,150096800
29/02/2012,77.365715,78.230003,76.528572,77.491432,67.627808,238002800
1/03/2012,78.309998,78.315712,76.96714,77.781425,67.880882,170817500
2/03/2012,77.748573,78.114288,77.502853,77.882858,67.969383,107928100
5/03/2012,77.917145,78.211426,75.14286,76.165718,66.470848,202281100
6/03/2012,74.808571,76.241432,73.745712,75.751427,66.109253,202559700
7/03/2012,76.685715,76.825714,74.757141,75.812859,66.162865,199630200
8/03/2012,76.384285,77.57,76.017143,77.427139,67.571671,129114300
9/03/2012,77.744286,78.248573,77.587143,77.881432,67.968147,104729800
12/03/2012,78.425713,78.85714,78.14286,78.85714,68.819656,101820600
13/03/2012,79.648575,81.168571,79.39286,81.157143,70.82692,172713800
14/03/2012,82.578575,84.959999,82.199997,84.225716,73.50489,354711000
15/03/2012,85.658569,85.715714,82.650002,83.651428,73.003716,289929500
16/03/2012,83.531425,84.171425,82.571426,83.652855,73.004959,206371900
19/03/2012,85.48143,85.96714,84.150002,85.871429,74.941124,225309000
20/03/2012,85.644287,86.699997,84.497147,86.565712,75.54705,204165500
21/03/2012,86.105713,87.092857,85.915718,86.071426,75.115662,161010500
22/03/2012,85.397141,86.35714,85.075714,85.620003,74.721718,155967700
23/03/2012,85.784286,85.971428,84.914284,85.150002,74.311539,107622200
26/03/2012,85.684288,86.735718,85.03714,86.711426,75.67421,148935500
27/03/2012,86.597145,88.040001,86.580002,87.78286,76.609261,151782400
28/03/2012,88.339996,88.778572,87.187141,88.23143,77.000732,163865100
29/03/2012,87.540001,88.080002,86.747147,87.122856,76.033279,152059600
30/03/2012,86.96714,87.222855,85.419998,85.650002,74.747902,182759500
2/04/2012,85.975716,88.395714,85.76857,88.375717,77.126678,149587900
3/04/2012,89.614288,90.315712,88.93,89.902855,78.459396,208639900
4/04/2012,89.192856,89.408569,88.14286,89.187141,77.834793,143245200
5/04/2012,89.568573,90.665718,89.057144,90.525711,79.002983,160324500
9/04/2012,89.447144,91.405716,89.328575,90.889999,79.320908,149384200
10/04/2012,91.418571,92,89.428574,89.777145,78.349701,222431300
11/04/2012,90.885712,90.98143,89.048569,89.457146,78.070435,174153700
12/04/2012,89.285713,90.190002,88.64286,88.96714,77.642792,153584200
13/04/2012,89.158569,89.242859,86.215714,86.461426,75.456039,214911200
16/04/2012,87.151428,87.182854,82.60714,82.875717,72.326714,262696700
17/04/2012,82.705711,87.14286,81.701431,87.099998,76.013306,256382000
18/04/2012,87.674286,88.60714,86.101425,86.905716,75.843781,238632800
19/04/2012,85.745712,86.389999,83.502853,83.919998,73.238098,208679800
20/04/2012,84.482857,84.945717,81.488571,81.854286,71.435303,257746300
23/04/2012,81.515717,82.381432,79.517143,81.671425,71.275726,241632300
24/04/2012,80.372856,81.098572,79.285713,80.040001,69.851974,269037300
25/04/2012,87.94857,88.285713,86.571426,87.14286,76.050713,226444400
26/04/2012,87.752853,87.812859,86.01857,86.814285,75.763977,134017100
27/04/2012,86.438568,86.597145,85.785713,86.14286,75.177994,101680600
30/04/2012,85.400002,85.485718,83.285713,83.425713,72.806702,126536200
1/05/2012,83.557144,85.251427,83.03286,83.16143,72.576073,152749800
2/05/2012,82.891426,83.914284,82.694283,83.711426,73.056076,106847300
3/05/2012,84.35714,84.485718,82.900002,83.117142,72.53743,97637400
4/05/2012,82.440002,82.622856,80.738571,80.75,70.471588,132498100
7/05/2012,80.214287,81.824287,80.175713,81.354286,70.998962,115029600
8/05/2012,81.368568,81.64286,79.818573,81.168571,70.836876,124313000
9/05/2012,80.528572,81.997147,80.121429,81.311432,70.961578,120176000
10/05/2012,82.082855,82.26857,81.205711,81.502853,71.128624,83300000
11/05/2012,80.714287,82.067146,80.621429,80.958572,70.65361,99886500
14/05/2012,80.367142,81.072861,79.657143,79.745712,69.595131,88156600
15/05/2012,80.207146,80.459999,78.821426,79.024284,68.965553,119084000
16/05/2012,79.150002,79.555717,77.291428,78.011429,68.081581,140224000
17/05/2012,77.901428,78.214287,75.73143,75.73143,66.091835,179305000
18/05/2012,76.279999,77.629997,74.597145,75.76857,66.124229,183073100
21/05/2012,76.35714,80.220001,76.292854,80.182854,69.976631,157776500
22/05/2012,81.364288,81.982857,78.940002,79.567146,69.439308,173717600
23/05/2012,79.64286,81.828575,79.03286,81.508568,71.133591,146224400
24/05/2012,82.267143,82.35714,80.175713,80.760002,70.480331,124057500
25/05/2012,80.655716,80.835716,79.781425,80.327141,70.102554,82126800
29/05/2012,81.557144,82,80.758568,81.752853,71.346817,95127200
30/05/2012,81.314285,82.855713,80.937141,82.738571,72.207024,132357400
31/05/2012,82.96286,83.071426,81.637146,82.53286,72.027489,122918600
1/06/2012,81.308571,81.807144,80.074287,80.141426,69.940491,130246900
4/06/2012,80.214287,81.071426,78.35714,80.612854,70.351906,139248900
5/06/2012,80.181427,80.924286,79.761429,80.404289,70.169876,97053600
6/06/2012,81.110001,81.978569,80.785713,81.637146,71.245819,100363900
7/06/2012,82.470001,82.474289,81.5,81.674286,71.278229,94941700
8/06/2012,81.657143,82.940002,81.285713,82.902855,72.350426,86879100
11/06/2012,83.959999,84.071426,81.51857,81.595711,71.209648,147816200
12/06/2012,82.065712,82.374283,80.957146,82.308571,71.831764,108845100
13/06/2012,82.074287,82.639999,81.482857,81.737144,71.333084,73395000
14/06/2012,81.605713,81.928574,81.03714,81.647141,71.254547,86393300
15/06/2012,81.571426,82.08857,81.364288,82.01857,71.578697,83813800
18/06/2012,81.565712,83.984283,81.48143,83.682854,73.031143,110103000
19/06/2012,83.342857,84.285713,83.300003,83.915718,73.234352,90351100
20/06/2012,84.029999,84.178574,82.971428,83.677139,73.026138,89735800
21/06/2012,83.634285,84.031425,82.491432,82.524284,72.02005,81587800
22/06/2012,82.720001,83.169998,82.202858,83.157143,72.57235,71117900
25/06/2012,82.471428,82.828575,81.48143,81.538574,71.15979,76095600
26/06/2012,81.618568,82.07,81.047142,81.718575,71.316895,69134100
27/06/2012,82.14286,82.391426,81.702858,82.071426,71.624825,50749300
28/06/2012,81.667145,82,80.80143,81.292854,70.945343,70709100
29/06/2012,82.571426,83.428574,82.035713,83.428574,72.809204,105375200
2/07/2012,83.53286,84.781425,83.371429,84.645714,73.871437,100023000
3/07/2012,84.982857,85.714287,84.85714,85.629997,74.730423,60428200
5/07/2012,85.794289,87.762856,85.664284,87.134285,76.043243,121095800
6/07/2012,86.727142,86.919998,85.940002,86.554283,75.537079,104732600
9/07/2012,86.471428,87.699997,86.30143,87.69857,76.535713,94851400
10/07/2012,88.281425,88.552856,86.472855,86.887146,75.827576,127989400
11/07/2012,86.58857,86.808571,85.317146,86.347145,75.356277,117330500
12/07/2012,85.748573,86.209999,84.668571,85.557144,74.666847,107010400
13/07/2012,86.135712,86.741432,85.714287,86.424286,75.423622,77856800
16/07/2012,86.445717,87.374283,86.431427,86.701431,75.665482,75315100
17/07/2012,87.255714,87.35714,86.164284,86.705711,75.669235,73406200
18/07/2012,86.655716,86.905716,86.222855,86.608574,75.584435,63175000
19/07/2012,87.325714,87.907143,86.571426,87.760002,76.58931,109215400
20/07/2012,87.575714,87.777145,86.242859,86.328575,75.340096,99367800
23/07/2012,84.914284,86.557144,83.958572,86.261429,75.281479,121993900
24/07/2012,86.76857,87.097145,85.501427,85.845711,74.918701,141283100
25/07/2012,82.065712,82.971428,81.428574,82.138573,71.683426,219328200
26/07/2012,82.822861,82.914284,81.480003,82.125717,71.672203,101658200
27/07/2012,82.144287,83.690002,81.655716,83.594284,72.953835,100984100
30/07/2012,84.417145,85.634285,83.974289,85.004288,74.184357,94785600
31/07/2012,86.175713,87.385712,86.102859,87.251427,76.145485,115581900
1/08/2012,87.987144,88.057144,86.14286,86.687141,75.653015,96125400
2/08/2012,86.120003,87.241432,85.75,86.827141,75.775192,83039600
3/08/2012,87.66143,88.28286,87.365715,87.957146,76.761353,86230200
6/08/2012,88.184288,89.267143,87.894287,88.935715,77.615356,75525800
7/08/2012,88.96714,89.285713,88.291428,88.701431,77.410919,72611700
8/08/2012,88.484283,89.125717,88.157143,88.55143,77.279991,61176500
9/08/2012,88.264282,88.818573,88.257141,88.675713,77.720711,55410600
10/08/2012,88.387146,88.822861,88.385712,88.814285,77.842194,48734700
13/08/2012,89.055717,90,89.035713,90,78.881424,69708100
14/08/2012,90.267143,91.230003,90.029999,90.241432,79.093018,85042300
15/08/2012,90.185715,90.571426,89.678574,90.118568,78.985336,64335600
16/08/2012,90.172859,90.965714,90.071426,90.905716,79.675262,63633500
17/08/2012,91.428574,92.598572,91.258568,92.587143,81.148941,110690300
20/08/2012,92.858574,95.021431,92.842857,95.021431,83.282509,153346200
21/08/2012,95.831429,96.41143,92.904289,93.722855,82.144341,203179900
22/08/2012,93.488571,95.571426,92.587143,95.552856,83.748283,141330700
23/08/2012,95.158569,95.699997,94.449997,94.66143,82.96698,105032200
24/08/2012,94.215714,95.639999,93.650002,94.745712,83.040863,109335100
27/08/2012,97.141426,97.267143,96.220001,96.525711,84.600945,106752100
28/08/2012,96.425713,96.585716,95.809998,96.400002,84.490768,66854200
29/08/2012,96.464287,96.809998,96.085716,96.209999,84.324242,50701700
30/08/2012,95.805717,95.935715,94.692856,94.83857,83.122215,75674900
31/08/2012,95.321426,95.514282,93.89286,95.034286,83.293762,84580300
4/09/2012,95.108574,96.44857,94.928574,96.424286,84.512062,91973000
5/09/2012,96.510002,96.621429,95.657143,95.747147,83.918564,84093800
6/09/2012,96.167145,96.898575,95.828575,96.610001,84.67482,97799100
7/09/2012,96.864288,97.497147,96.538574,97.205711,85.196938,82416600
10/09/2012,97.207146,97.612854,94.585716,94.677139,82.980743,121999500
11/09/2012,95.015717,95.728569,93.785713,94.370003,82.71154,125995800
12/09/2012,95.264282,95.699997,93.714287,95.684288,83.863472,178058300
13/09/2012,96.767143,97.928574,96.395714,97.568573,85.514977,149590000
14/09/2012,98.565712,99.568573,98.269997,98.754288,86.554214,150118500
17/09/2012,99.907143,99.971428,99.230003,99.968575,87.618484,99507800
18/09/2012,99.982857,100.332855,99.488571,100.272858,87.88517,93375800
19/09/2012,100.03714,100.57,99.938568,100.300003,87.908958,81718700
20/09/2012,99.879997,100.008568,99.08857,99.814285,87.483246,84142100
21/09/2012,100.344284,100.724289,99.908569,100.012856,87.657303,142897300
24/09/2012,98.122856,99.302856,97.571426,98.684288,86.492859,159941600
25/09/2012,98.322861,98.968575,96.14286,96.220001,84.333,129697400
26/09/2012,95.534286,96.098572,94.457146,95.025711,83.286255,144125800
27/09/2012,94.898575,97.452858,94.335716,97.331429,85.307114,148522500
28/09/2012,96.964287,97.30143,95.25,95.300003,83.526672,133777700
1/10/2012,95.879997,96.678574,93.785713,94.19857,82.561295,135898700
2/10/2012,94.544289,95.192856,92.949997,94.472855,82.801704,156998100
3/10/2012,94.980003,95.980003,94.66143,95.921425,84.071335,106070300
4/10/2012,95.89286,96.321426,95.078575,95.257141,83.489082,92681400
5/10/2012,95.028572,95.14286,93.040001,93.227142,81.709885,148501500
8/10/2012,92.41143,92.508568,90.872856,91.167145,79.90435,159498500
9/10/2012,91.235718,91.498573,89.078575,90.835716,79.613876,209649300
10/10/2012,91.391426,92.139999,91,91.558571,80.247459,127589000
11/10/2012,92.35714,92.457146,89.728569,89.728569,78.643517,136520300
12/10/2012,89.937141,90.76857,89.328575,89.958572,78.8451,115003700
15/10/2012,90.335716,90.732857,89.121429,90.68,79.477425,108125500
16/10/2012,90.767143,92.900002,90.14286,92.827141,81.359299,137442900
17/10/2012,92.695717,93.255714,92,92.087143,80.710701,97259400
18/10/2012,91.370003,91.722855,90,90.377144,79.211945,119156100
19/10/2012,90.150002,90.252853,87.08857,87.120003,76.357224,186021500
22/10/2012,87.488571,90.76857,87.251427,90.575714,79.386002,136682700
23/10/2012,90.14286,90.557144,87.385712,87.622856,76.797958,176786400
24/10/2012,88.777145,89.507141,87.234283,88.118568,77.232414,139631800
25/10/2012,88.571426,88.85714,86.507141,87.077141,76.319649,164081400
26/10/2012,87.061432,87.714287,84.428574,86.285713,75.625992,254608200
31/10/2012,84.982857,85.994286,83.957146,85.045715,74.539169,127500800
1/11/2012,85.459999,86.14286,84.881432,85.220001,74.691963,90324500
2/11/2012,85.127144,85.278572,82.10714,82.400002,72.220314,149843400
5/11/2012,83.360001,83.96714,82.514282,83.517143,73.19944,132283900
6/11/2012,84.318573,84.391426,82.870003,83.264282,72.977837,93729300
7/11/2012,81.977142,82.077141,79.39286,79.714287,70.185509,198412200
8/11/2012,80.089996,80.318573,76.470001,76.821426,67.638435,264036500
9/11/2012,77.202858,79.26857,76.245712,78.151428,68.809464,232478400
12/11/2012,79.164284,79.214287,76.949997,77.547142,68.277412,128950500
13/11/2012,76.987144,78.639999,76.622856,77.557144,68.286209,133237300
14/11/2012,77.928574,78.207146,76.597145,76.697144,67.529022,119292600
15/11/2012,76.790001,77.071426,74.660004,75.08857,66.11274,197477700
16/11/2012,75.028572,75.714287,72.25,75.382858,66.371834,316723400
19/11/2012,77.244286,81.071426,77.125717,80.818573,71.157799,205829400
20/11/2012,81.701431,81.707146,79.225716,80.129997,70.551529,160688500
21/11/2012,80.60714,81.052856,79.514282,80.242859,70.650894,93250500
23/11/2012,81.024284,81.714287,80.371429,81.64286,71.883545,68206600
26/11/2012,82.271431,84.285713,81.958572,84.218575,74.151367,157644900
27/11/2012,84.221428,84.345711,82.871429,83.540001,73.553886,133332500
28/11/2012,82.46714,83.685715,81.751427,83.277145,73.322472,130216100
29/11/2012,84.317146,84.89286,83.60714,84.194283,74.129974,128674700
30/11/2012,83.827141,84.057144,83.239998,83.611427,73.616791,97829900
3/12/2012,84.807144,84.941429,83.64286,83.741432,73.731262,91070000
4/12/2012,83.114288,83.114288,81.732857,82.264282,72.430695,139267100
5/12/2012,81.272858,81.321426,76.96714,76.970001,67.769272,261159500
6/12/2012,75.562859,79.044289,74.089996,78.177139,68.8321,294303100
7/12/2012,79.057144,79.314285,75.714287,76.178574,67.072418,196760200
10/12/2012,75,76.93,74.511429,75.688568,66.641022,157621100
11/12/2012,77.110001,78.508568,76.767143,77.341431,68.096306,148086400
12/12/2012,78.252853,78.285713,76.610001,77,67.79567,121786000
13/12/2012,75.878571,76.805717,75.114288,75.669998,66.624657,156314900
14/12/2012,73.535713,74.01857,72.225716,72.827141,64.121635,252394800
17/12/2012,72.704285,74.285713,71.604286,74.118568,65.258675,189401800
18/12/2012,75,76.414284,74.321426,76.271431,67.154205,156421300
19/12/2012,75.924286,76.242859,75.071426,75.187141,66.199516,112342300
20/12/2012,75.714287,75.742859,74.125717,74.53286,65.623436,120422400
21/12/2012,73.209999,74.238571,72.891426,74.190002,65.321556,149067100
24/12/2012,74.335716,74.89286,74.101425,74.309998,65.427216,43938300
26/12/2012,74.14286,74.208572,73.017143,73.285713,64.525383,75609100
27/12/2012,73.362854,73.75,72.094284,73.580002,64.784477,113780100
28/12/2012,72.898575,73.497147,72.58857,72.798569,64.096474,88569600
31/12/2012,72.932854,76.485718,72.714287,76.024284,66.936584,164873100
2/01/2013,79.117142,79.285713,77.375717,78.432854,69.057251,140129500
3/01/2013,78.26857,78.524284,77.285713,77.442856,68.1856,88241300
4/01/2013,76.709999,76.947144,75.118568,75.285713,66.286301,148583400
7/01/2013,74.571426,75.614288,73.599998,74.842857,65.89637,121039100
8/01/2013,75.601425,75.984283,74.464287,75.044289,66.073723,114676800
9/01/2013,74.64286,75.001427,73.71286,73.871429,65.041084,101901100
10/01/2013,75.507141,75.531425,73.645714,74.78714,65.847328,150286500
11/01/2013,74.428574,75.045715,74.145714,74.328575,65.443581,87626700
14/01/2013,71.811432,72.5,71.215714,71.678574,63.110344,183551900
15/01/2013,71.185715,71.284286,69.054283,69.417145,61.119232,219193100
16/01/2013,70.662857,72.777145,70.35714,72.298569,63.656235,172701200
17/01/2013,72.901428,72.964287,71.718575,71.811432,63.227329,113419600
18/01/2013,71.21714,71.745712,70.914284,71.428574,62.890232,118230700
22/01/2013,72.080002,72.554283,70.947144,72.110001,63.490219,115386600
23/01/2013,72.687141,73.57,72.110001,73.43,64.65242,215377400
24/01/2013,65.714287,66.53286,64.321426,64.35714,56.664101,365213100
25/01/2013,64.527145,65.175713,62.142857,62.84,55.328323,302006600
28/01/2013,62.547142,64.744286,62.265713,64.261429,56.579826,196379400
29/01/2013,65.5,65.742859,64.58857,65.46714,57.641415,142789500
30/01/2013,65.285713,66.085716,64.928574,65.261429,57.460304,104288800
31/01/2013,65.28286,65.611427,64.997147,65.07,57.291748,79833600
1/02/2013,65.587143,65.639999,64.050003,64.802856,57.056534,134871100
4/02/2013,64.844284,65.134285,63.142857,63.188572,55.635216,119279300
5/02/2013,63.435715,65.677139,63.174286,65.405716,57.587337,143336900
6/02/2013,65.209999,66.64286,64.654289,65.335716,57.525696,148426600
7/02/2013,66.178574,67.14286,64.874283,66.888573,59.236176,176145200
